sa2_code,sa2_label,digital_jobs,digital_businesses,digital_job_share,digital_business_share,digital_income_weighted,digital_income_premium,jobs_per_digital_business,digital_solo_share,digital_large_employer_share,male_median_income,female_median_income,gender_income_gap,female_employment_share,ecosystem_category
125011710,Wentworth Point - Sydney Olympic Park,3291.0,380.0,0.1662457062032734,0.1461538461538461,63780.583713157095,20369.517639202764,8.660526315789474,0.6105263157894737,0.0184210526315789,79498.0,64126.0,15372.0,0.503229754538655,major digital hub
125021477,Ermington - Rydalmere,2226.0,332.0,0.1165323002826929,0.1212563915266618,61425.03459119497,17370.023362004307,6.704819277108434,0.5632530120481928,0.0,73519.0,59153.0,14366.0,0.4816869402486298,major digital hub
125021478,Oatlands - Dundas Valley,1658.0,271.0,0.1268262831790713,0.1447649572649572,59537.62484921592,18594.376245222957,6.118081180811808,0.5645756457564576,0.011070110701107,67947.0,56473.5,11473.5,0.488403041825095,emerging growth corridor
125021711,Carlingford - East,1218.0,177.0,0.1503889369057908,0.1612021857923497,65288.120689655174,22418.097229968793,6.88135593220339,0.536723163841808,0.0,75333.0,55226.0,20107.0,0.4904849600982198,digitally specialised
125021712,Carlingford - West,1968.0,310.0,0.1422684883973107,0.1526341703594288,65226.38821138212,22957.741063258065,6.348387096774194,0.5645161290322581,0.0,70896.0,56757.5,14138.5,0.4818091541030965,digitally specialised
125031479,Chester Hill - Sefton,939.0,150.0,0.0769672131147541,0.0678426051560379,42763.74973375931,12314.456209169151,6.26,0.5733333333333334,0.02,49999.0,45500.0,4499.0,0.4389301332248551,emerging growth corridor
125031480,Fairfield - East,691.0,86.0,0.0693357415211719,0.0525351252290775,38677.437047756874,11857.720812557196,8.034883720930232,0.5232558139534884,0.0,48102.5,44961.0,3141.5,0.4269811820832229,lower digital concentration
125031481,Granville - Clyde,1608.0,237.0,0.0699221637604905,0.0818935729094678,41107.82089552239,17739.68763901067,6.784810126582278,0.5316455696202531,0.0126582278481012,50599.0,49140.5,1458.5,0.4276415280426063,emerging growth corridor
125031483,Guildford - South Granville,900.0,169.0,0.0701590271281571,0.0661707126076742,35424.02222222222,10278.684757301737,5.325443786982248,0.6035502958579881,0.0177514792899408,44521.0,40627.5,3893.5,0.4165612532840323,emerging growth corridor
125031484,Guildford West - Merrylands West,1125.0,172.0,0.0729619300862572,0.0802613159122725,43864.46044444444,13441.612464679216,6.540697674418604,0.6453488372093024,0.0,54050.0,48523.0,5527.0,0.4406580493537015,emerging growth corridor
125031713,Greystanes - South,983.0,149.0,0.0856271777003484,0.1090775988286969,52688.21566632757,11718.494847512236,6.597315436241611,0.5570469798657718,0.0201342281879194,70000.0,54770.0,15230.0,0.4837209302325581,lower digital concentration
125031714,Merrylands - Holroyd,1526.0,257.0,0.0817222728002999,0.0872369314324507,50306.366972477066,21718.878191884767,5.937743190661479,0.603112840466926,0.0116731517509727,52505.0,49532.0,2973.0,0.4286130323989807,lower digital concentration
125031715,Pemulwuy - Greystanes (North),805.0,142.0,0.0979437887820902,0.1473029045643153,65461.078881987574,18767.04305037789,5.669014084507042,0.4507042253521127,0.0211267605633802,80000.0,62027.5,17972.5,0.4896518530402695,lower digital concentration
125031716,South Wentworthville,549.0,71.0,0.0993845039826212,0.0942895086321381,44919.4116575592,11298.687816139936,7.732394366197183,0.5774647887323944,0.0,65109.5,53354.0,11755.5,0.46385981990752,digitally specialised
125041489,North Parramatta,3123.0,449.0,0.1484386140025666,0.1618018018018018,65949.69164265129,25823.586599635935,6.955456570155902,0.4944320712694877,0.0200445434298441,74899.5,61562.5,13337.0,0.477563670664331,major digital hub
125041490,North Rocks,848.0,164.0,0.1380433013185739,0.1606268364348677,69195.28891509434,20710.257090253057,5.170731707317073,0.5426829268292683,0.0182926829268292,83257.0,61972.0,21285.0,0.5007057874571487,high-income specialist
125041491,Northmead,2815.0,274.0,0.145485554809034,0.135845314823996,69615.6376554174,28306.333376126488,10.273722627737229,0.5328467153284672,0.0,79519.5,64119.5,15400.0,0.4809577254021698,high-income specialist
125041493,Toongabbie - Constitution Hill,2102.0,255.0,0.1104571728849185,0.131919296430419,60426.53044719315,20786.223353131143,8.24313725490196,0.5254901960784314,0.0,72164.5,59416.0,12748.5,0.468652605638907,emerging growth corridor
125041494,Winston Hills,973.0,147.0,0.1156268568033273,0.1676168757126568,73656.97122302158,22150.29493068647,6.619047619047619,0.4693877551020408,0.0204081632653061,87594.5,64403.0,23191.5,0.4941016333938294,high-income specialist
125041588,Pendle Hill - Girraween,1589.0,189.0,0.1379819381729767,0.1155963302752293,71434.49496538704,30136.84569480698,8.407407407407407,0.4444444444444444,0.0158730158730158,74798.0,59476.0,15322.0,0.4373865698729582,high-income specialist
125041589,Wentworthville - Westmead,3559.0,297.0,0.1781013861782515,0.1576433121019108,68834.43087946052,29194.536919594633,11.983164983164984,0.4814814814814814,0.0,74621.0,59438.0,15183.0,0.439349430393351,high-income specialist
125041717,Parramatta - North,3500.0,806.0,0.2245605030155267,0.2227750138197899,73737.66057142857,34886.13471489065,4.3424317617866,0.4193548387096774,0.0260545905707196,77453.0,59517.0,17936.0,0.4326357411515093,major digital hub
125041718,Parramatta - South,1856.0,125.0,0.1587545975536737,0.1231527093596059,69115.4073275862,39129.89146068004,14.848,0.52,0.0,63510.0,55128.5,8381.5,0.4127665280944079,high-income specialist
125041719,Rosehill - Harris Park,1350.0,162.0,0.1286817271947383,0.1234756097560975,58093.24185185185,31917.09553596204,8.333333333333334,0.4938271604938271,0.0,59210.5,50789.0,8421.5,0.4129596678529063,digitally specialised
126011496,Pennant Hills - Cheltenham,2851.0,555.0,0.1778207447140273,0.2589827344843677,78116.48281304806,26068.58706677475,5.136936936936937,0.554954954954955,0.0054054054054054,93543.0,65133.0,28410.0,0.5024569066375477,major digital hub
126011720,Epping (East) - North Epping,2425.0,312.0,0.1989988511406532,0.2464454976303317,73588.17319587628,26041.64394099363,7.772435897435898,0.5897435897435898,0.0,83411.5,63278.5,20133.0,0.4979825865364196,high-income specialist
126011721,Epping (NSW) - West,2489.0,396.0,0.1709595439247201,0.2037037037037037,69603.04479710727,25006.129864763017,6.2853535353535355,0.5858585858585859,0.0,77723.0,58582.5,19140.5,0.4933426769446391,major digital hub
126021498,Gladesville - Huntleys Point,2265.0,407.0,0.1757176105508145,0.1919811320754717,67196.73730684326,15175.53075137391,5.565110565110565,0.5626535626535627,0.027027027027027,90698.0,72162.5,18535.5,0.5151606729122595,major digital hub
126021499,Hunters Hill - Woolwich,1208.0,288.0,0.1787246634117473,0.2019635343618513,62191.5244205298,13361.113782861505,4.194444444444445,0.5833333333333334,0.0,90628.5,64388.0,26240.5,0.4921124206708975,digitally specialised
126021500,Macquarie Park - Marsfield,4362.0,634.0,0.1879524301964839,0.234727878563495,64660.185236130215,25614.411989835833,6.8801261829652995,0.5504731861198738,0.0899053627760252,73479.5,58892.0,14587.5,0.4940826642878382,major digital hub
126021501,North Ryde - East Ryde,2520.0,405.0,0.1972139614963218,0.2299829642248722,73160.39880952382,22676.93023071649,6.222222222222222,0.4962962962962963,0.0320987654320987,86751.0,66001.0,20750.0,0.5025206694898164,major digital hub
126021503,West Ryde - Meadowbank,2812.0,337.0,0.1580752150205183,0.1647921760391198,68661.31009957325,24793.89321273307,8.344213649851632,0.516320474777448,0.0237388724035608,75776.5,63010.0,12766.5,0.4982709367012479,major digital hub
126021590,Putney,473.0,124.0,0.1516998075689544,0.18562874251497,66420.4334038055,16088.561210091577,3.814516129032258,0.5725806451612904,0.0,82201.0,63944.0,18257.0,0.5,digitally specialised
126021722,Denistone,877.0,137.0,0.1693050193050193,0.2202572347266881,65831.97035347777,16382.83155038896,6.401459854014599,0.5182481751824818,0.0,78676.0,65307.0,13369.0,0.484149855907781,digitally specialised
126021723,Eastwood,2230.0,394.0,0.1540374386958624,0.1618069815195071,63683.23094170404,23976.81027443872,5.659898477157361,0.5406091370558376,0.0,64883.0,53530.0,11353.0,0.4917491749174917,major digital hub
126021724,Ryde - North,2499.0,348.0,0.1507510405984194,0.1773700305810397,59245.97599039616,15586.854647571769,7.181034482758621,0.5804597701149425,0.0,74412.0,60818.0,13594.0,0.4951723055184865,major digital hub
126021725,Ryde - South,1762.0,192.0,0.1805512859924172,0.1764705882352941,69775.70828603859,21380.52015200846,9.177083333333334,0.6145833333333334,0.0,83538.0,66371.0,17167.0,0.5082053996823717,high-income specialist
127011505,Austral - Greendale,907.0,145.0,0.0785825680124761,0.0775401069518716,49238.941014332966,11696.329508528075,6.255172413793104,0.593103448275862,0.0275862068965517,69702.5,53081.5,16621.0,0.4590330215259777,emerging growth corridor
127011594,Green Valley,578.0,66.0,0.0649876321115358,0.0782918149466192,42957.294117647056,7858.266346115684,8.757575757575758,0.5454545454545454,0.0,60164.5,49999.0,10165.5,0.4622131267358573,lower digital concentration
127011595,Hinchinbrook,625.0,74.0,0.0682761634258247,0.0792291220556745,44463.5024,6377.391628752455,8.445945945945946,0.6081081081081081,0.0,65024.0,53922.0,11102.0,0.4728245564629681,lower digital concentration
127011596,Hoxton Park - Carnes Hill - Horningsea Park,704.0,96.0,0.0703577853288027,0.1028938906752411,46529.21590909091,6701.452017425909,7.333333333333333,0.65625,0.0,69511.5,55214.5,14297.0,0.4799162632474159,lower digital concentration
127011597,West Hoxton - Middleton Grange,868.0,116.0,0.0685949107001738,0.0878787878787878,53111.44700460829,11665.08779013066,7.482758620689655,0.5344827586206896,0.0258620689655172,71956.0,54611.5,17344.5,0.4808610011168646,lower digital concentration
127011727,Gledswood Hills - Gregory Hills,1026.0,157.0,0.0788260602335587,0.1344178082191781,66855.61647173489,18774.352066387622,6.535031847133758,0.445859872611465,0.0,89182.0,61974.0,27208.0,0.4897348602083978,lower digital concentration
127011728,Leppington - Catherine Field,1097.0,141.0,0.0869599682917162,0.1035242290748898,62821.391066545126,19313.18139551857,7.780141843971631,0.5602836879432624,0.0212765957446808,80086.0,60059.0,20027.0,0.4808402829093212,lower digital concentration
127011729,Oran Park,1248.0,187.0,0.0779756326148078,0.1422053231939163,56691.4046474359,15319.365222256269,6.67379679144385,0.481283422459893,0.0,83766.0,59550.5,24215.5,0.4883372942522665,lower digital concentration
127021509,Bonnyrigg Heights - Bonnyrigg,758.0,80.0,0.0677753934191702,0.072992700729927,40510.63192612137,5329.150166464722,9.475,0.625,0.0,61284.5,48523.5,12761.0,0.461846929422548,lower digital concentration
127021510,Bossley Park - Abbotsbury,907.0,136.0,0.0760650788326065,0.0903054448871182,50714.583241455344,12756.165847963224,6.669117647058823,0.5808823529411765,0.0,61572.5,51516.0,10056.5,0.4587527238767251,lower digital concentration
127021511,Cabramatta - Lansvale,1002.0,185.0,0.060485331401666,0.0827740492170022,35704.52744510978,8031.860144614791,5.416216216216216,0.4,0.0216216216216216,52237.5,39713.0,12524.5,0.4696252307198459,lower digital concentration
127021512,Cabramatta West - Mount Pritchard,734.0,65.0,0.0605810498514361,0.058717253839205,37076.92779291553,7854.080194698294,11.292307692307691,0.5846153846153846,0.0461538461538461,55617.5,42896.0,12721.5,0.4713958810068649,lower digital concentration
127021513,Canley Vale - Canley Heights,971.0,93.0,0.0661399087255636,0.0704545454545454,44228.2245108136,13492.41009081496,10.440860215053764,0.4946236559139785,0.0,56080.0,44373.0,11707.0,0.4709711941496477,large-employer / job-heavy hub
127021515,Fairfield,581.0,164.0,0.05893690403733,0.1036007580543272,40604.43373493976,13149.475325526088,3.542682926829268,0.4939024390243902,0.0,50514.5,43297.0,7217.5,0.4380636604774536,lower digital concentration
127021516,Fairfield - West,766.0,68.0,0.065025466893039,0.0537124802527646,41088.55221932115,12089.369239694664,11.264705882352942,0.5441176470588235,0.0,50620.0,45100.0,5520.0,0.4506172839506173,large-employer / job-heavy hub
127021519,Smithfield - Wetherill Park,765.0,111.0,0.0671170380768556,0.0651408450704225,43933.50588235294,10379.440476141324,6.891891891891892,0.5855855855855856,0.0,56307.5,48518.0,7789.5,0.4489300683873815,lower digital concentration
127021520,St Johns Park - Wakeley,527.0,57.0,0.0786684579788028,0.0756972111553784,49927.45161290323,14134.976094169093,9.24561403508772,0.5789473684210527,0.0,59496.5,48289.0,11207.5,0.4784394250513347,lower digital concentration
127021521,Wetherill Park Industrial,6.0,109.0,0.0416666666666666,0.0600882028665931,71136.0,26276.62152777778,0.055045871559633,0.3853211009174312,0.0458715596330275,49492.5,43072.0,6420.5,0.2554744525547445,lower digital concentration
127031522,Casula,873.0,134.0,0.0747559513615345,0.1015921152388172,44793.85452462772,8928.449917674472,6.514925373134329,0.6044776119402985,0.0,63733.0,51992.5,11740.5,0.4739993347377758,lower digital concentration
127031523,Chipping Norton - Moorebank,1298.0,271.0,0.0860628563850948,0.0950543668888109,55418.21186440678,12047.740706735383,4.789667896678967,0.5313653136531366,0.011070110701107,72956.0,57266.0,15690.0,0.4791631658544782,emerging growth corridor
127031524,Holsworthy - Wattle Grove,1620.0,198.0,0.099649381804761,0.1486486486486486,60669.88611111111,10130.185120768489,8.181818181818182,0.5606060606060606,0.0,87600.0,62784.0,24816.0,0.482484076433121,digitally specialised
127031730,Edmondson Park,1184.0,141.0,0.1041428445773594,0.1509635974304068,62155.59881756757,18412.575420610927,8.397163120567376,0.4609929078014184,0.0,83505.0,64013.0,19492.0,0.4903669161860352,digitally specialised
127031731,Liverpool - East,977.0,250.0,0.0657115953726123,0.1126633618747183,38402.34595701126,9802.112906163802,3.908,0.448,0.012,61645.0,52826.0,8819.0,0.4485316227322842,lower digital concentration
127031732,Liverpool - West,545.0,88.0,0.0625502123264088,0.0912863070539419,45198.96513761468,16202.664380125869,6.193181818181818,0.5795454545454546,0.0681818181818181,55504.5,44331.0,11173.5,0.4495299738018184,lower digital concentration
127031733,Prestons,966.0,149.0,0.0801593228777694,0.0800644814615798,45578.96894409938,5578.405090477274,6.483221476510067,0.5704697986577181,0.0335570469798657,68298.5,55990.0,12308.5,0.4766710069444444,lower digital concentration
128011529,Gymea - Grays Point,1764.0,284.0,0.1220254565578306,0.1949210706932052,67332.625,17329.35071942446,6.211267605633803,0.5492957746478874,0.0105633802816901,90955.0,62000.0,28955.0,0.5045710267229254,emerging growth corridor
128011530,Miranda - Yowie Bay,1903.0,412.0,0.1161002989445427,0.1602489303772851,62324.23620599054,15186.664855859372,4.618932038834951,0.5169902912621359,0.0097087378640776,84770.0,61411.0,23359.0,0.5054823696458153,major digital hub
128011531,Sylvania - Taren Point,1306.0,299.0,0.1188353048225659,0.1315442146942367,53163.52067381317,9506.778726588418,4.367892976588629,0.5183946488294314,0.0100334448160535,74540.5,56121.0,18419.5,0.4962083745466534,emerging growth corridor
128011602,Caringbah,1107.0,310.0,0.107444433660099,0.1406533575317604,65641.07588075881,17396.371522804817,3.5709677419354837,0.432258064516129,0.0193548387096774,84850.0,64608.0,20242.0,0.5057992939989914,emerging growth corridor
128011603,Caringbah South,1293.0,233.0,0.1287720346579026,0.1861022364217252,65534.35576179428,16063.173060868074,5.549356223175966,0.5665236051502146,0.0,91051.0,60081.5,30969.5,0.5028785982478098,emerging growth corridor
128011604,Cronulla - Kurnell - Bundeena,2469.0,527.0,0.1261882858019012,0.1826689774696707,56874.794653705954,10704.717760115032,4.685009487666034,0.5521821631878557,0.0094876660341555,82887.0,61811.0,21076.0,0.5000977899471934,major digital hub
128011606,Woolooware - Burraneer,987.0,181.0,0.1306765523632993,0.175217812197483,57103.36879432624,11124.6364363228,5.45303867403315,0.5359116022099447,0.0,88181.0,61047.0,27134.0,0.5053671835065598,digitally specialised
128021534,Illawong - Alfords Point,923.0,166.0,0.1174300254452926,0.1538461538461538,57328.9826652221,9062.4649171305,5.5602409638554215,0.463855421686747,0.0,82828.0,59558.0,23270.0,0.4932610379550736,digitally specialised
128021535,Menai - Lucas Heights - Woronora,1748.0,270.0,0.1031694505105353,0.1704545454545454,61604.40675057208,11572.409377025484,6.474074074074074,0.4851851851851851,0.0,89836.0,60024.5,29811.5,0.5013145046195449,digitally specialised
128021536,Oyster Bay - Como - Jannali,2417.0,346.0,0.1435273159144893,0.2226512226512226,75205.87174182871,20695.924324964108,6.985549132947977,0.5260115606936416,0.0,95579.5,64669.0,30910.5,0.496790565756083,major digital hub
128021538,Sutherland - Kirrawee,2434.0,346.0,0.1271483048633965,0.1541889483065953,68656.20870994248,19649.910036798257,7.034682080924855,0.476878612716763,0.0433526011560693,85111.5,65898.5,19213.0,0.5070988295588337,major digital hub
128021607,Engadine,1389.0,166.0,0.1031027315914489,0.1532779316712834,66330.07343412527,16322.132816548074,8.367469879518072,0.5,0.0,90617.0,59891.5,30725.5,0.5065739329268293,digitally specialised
128021608,Loftus - Yarrawarrah,725.0,80.0,0.123699027469715,0.19559902200489,68971.80620689655,19194.28138178138,9.0625,0.5375,0.0,90918.0,61979.0,28939.0,0.5045184042318713,digitally specialised
201011001,Alfredton,931.0,129.0,0.0605725439167208,0.105911330049261,57525.10418904404,20663.001066077224,7.217054263565892,0.6511627906976745,0.0,73846.0,54398.0,19448.0,0.5058198148657318,emerging growth corridor
201011002,Ballarat,720.0,366.0,0.0765306122448979,0.1353049907578558,53739.8,17788.607344812925,1.9672131147540983,0.4672131147540984,0.0300546448087431,67110.5,54601.0,12509.5,0.5077772932112226,emerging growth corridor
201011006,Delacombe,549.0,64.0,0.0502471169686985,0.0691891891891891,48849.333333333336,17423.876853377267,8.578125,0.484375,0.046875,65892.5,50154.0,15738.5,0.5007944915254238,lower digital concentration
201011482,Ballarat North - Invermay,849.0,152.0,0.0743823374802873,0.1322889469103568,52653.68551236749,14059.670968824474,5.5855263157894735,0.6973684210526315,0.0,70452.0,53872.0,16580.0,0.5025641025641026,lower digital concentration
201011483,Canadian - Mount Clear,680.0,83.0,0.0689305625950329,0.1129251700680272,54033.875,21807.855739989864,8.19277108433735,0.5783132530120482,0.0,63370.0,50259.5,13110.5,0.5049762007788836,lower digital concentration
201021011,Daylesford,553.0,186.0,0.0888496143958868,0.154356846473029,44394.8417721519,13136.072732948816,2.9731182795698925,0.6559139784946236,0.0,53760.0,40419.5,13340.5,0.5064329666231587,emerging growth corridor
202011018,Bendigo,619.0,204.0,0.0514504197489818,0.1076517150395778,38643.78675282714,7472.293277638044,3.034313725490196,0.4264705882352941,0.0490196078431372,58777.5,50436.0,8341.5,0.4941315945465323,lower digital concentration
202011020,East Bendigo - Kennington,632.0,138.0,0.0593204430260934,0.1104,39035.06408227848,5213.38344589778,4.579710144927536,0.6304347826086957,0.0,63589.0,51938.5,11650.5,0.5116492146596858,lower digital concentration
202011022,Kangaroo Flat - Golden Square,744.0,106.0,0.0473855168460607,0.0869565217391304,36738.16935483871,3629.607861940167,7.018867924528302,0.5754716981132075,0.0377358490566037,61370.0,48603.5,12766.5,0.5066607851786502,lower digital concentration
202011024,Strathfieldsaye,490.0,116.0,0.0550561797752809,0.1645390070921985,53386.0,14045.855898876403,4.224137931034483,0.6293103448275862,0.0,78919.5,54999.0,23920.5,0.5035581683168316,digitally specialised
202011025,White Hills - Ascot,523.0,60.0,0.0433521220159151,0.0782268578878748,39297.00669216061,2060.350732279978,8.716666666666667,0.6,0.0,69308.5,51868.0,17440.5,0.5045313754732133,lower digital concentration
202021027,Castlemaine,622.0,139.0,0.0865812917594654,0.162004662004662,38721.6077170418,7750.195968712178,4.474820143884892,0.6474820143884892,0.0215827338129496,57227.0,46403.0,10824.0,0.5111876075731497,digitally specialised
202021028,Castlemaine Surrounds,424.0,128.0,0.0677424508707461,0.1350210970464135,38274.91273584906,7511.452278907054,3.3125,0.625,0.0,52200.0,42658.0,9542.0,0.4841300191204589,lower digital concentration
202021030,Kyneton,678.0,167.0,0.0894341115947764,0.131496062992126,51543.53097345133,14400.817808961154,4.059880239520958,0.6167664670658682,0.0,64806.0,49212.0,15594.0,0.4880718954248366,lower digital concentration
202021031,Woodend,682.0,157.0,0.11846447802675,0.206578947368421,67600.90909090909,24630.57402055995,4.343949044585988,0.5859872611464968,0.019108280254777,80560.0,52339.0,28221.0,0.4963965931426075,digitally specialised
203021037,Belmont,912.0,128.0,0.0732059720661422,0.120640904806786,50084.52631578947,16501.300918454428,7.125,0.65625,0.0,67362.0,55316.5,12045.5,0.4943652253909844,emerging growth corridor
203021039,Geelong,1035.0,452.0,0.0856859011507575,0.1380574221136224,51162.506763285026,17587.42956318568,2.2898230088495577,0.4623893805309734,0.0331858407079646,66684.0,54715.5,11968.5,0.5042106511683074,emerging growth corridor
203021040,Geelong West - Hamlyn Heights,1519.0,283.0,0.0825139877233961,0.1629245826137018,55649.44865042791,16342.760644561218,5.3674911660777385,0.6360424028268551,0.0,77533.0,57984.5,19548.5,0.5142533081285444,emerging growth corridor
203021042,Highton,1708.0,273.0,0.0849286460146188,0.1541501976284585,50122.62441451991,14611.676500443034,6.256410256410256,0.6483516483516484,0.0109890109890109,74333.0,52979.0,21354.0,0.4959112959112959,emerging growth corridor
203021043,Lara,1172.0,135.0,0.0692630459192719,0.097543352601156,49597.55631399318,9114.941959049618,8.681481481481482,0.674074074074074,0.0222222222222222,77556.0,52295.0,25261.0,0.4872122762148337,emerging growth corridor
203021044,Leopold,601.0,55.0,0.0583155443431011,0.0757575757575757,47609.53660565724,10680.120149224094,10.927272727272728,0.7636363636363637,0.0,68414.0,50267.0,18147.0,0.5068813295247988,lower digital concentration
203021045,Newcomb - Moolap,539.0,74.0,0.0465096211925101,0.075050709939148,38538.62987012987,8303.318367843221,7.283783783783784,0.6621621621621622,0.0405405405405405,59227.5,47179.5,12048.0,0.4869712762089443,lower digital concentration
203021046,Newtown (Vic.),756.0,261.0,0.0885038632638726,0.179381443298969,53483.25,16917.891887145866,2.896551724137931,0.6130268199233716,0.0153256704980842,75194.0,56556.0,18638.0,0.5044766400781378,emerging growth corridor
203021047,North Geelong - Bell Park,818.0,178.0,0.0659571036929527,0.1050767414403778,43167.69682151589,10167.935089537184,4.595505617977528,0.5786516853932584,0.0393258426966292,66773.0,51669.5,15103.5,0.4829753199268738,emerging growth corridor
203021485,Charlemont,662.0,66.0,0.060650480989464,0.1143847487001733,44791.77039274925,10252.400122478975,10.030303030303031,0.696969696969697,0.0,73722.0,56551.0,17171.0,0.5146517650265776,lower digital concentration
203021486,Corio - Lovely Banks,565.0,46.0,0.0405075996558646,0.0449657869012707,30183.46017699115,1464.9646579203145,12.282608695652174,0.6304347826086957,0.0,60043.0,44306.0,15737.0,0.4597807152372169,lower digital concentration
203021487,Grovedale - Mount Duneed,1473.0,153.0,0.065090587715422,0.0985824742268041,48288.00407331975,14104.985381317989,9.627450980392156,0.6470588235294118,0.0196078431372549,70191.0,51623.0,18568.0,0.4937606891746373,large-employer / job-heavy hub
203031048,Clifton Springs,720.0,126.0,0.0587851077726975,0.1297631307929969,45276.80625,10245.953131123451,5.714285714285714,0.6904761904761905,0.0,68762.0,49180.5,19581.5,0.5142113256671729,lower digital concentration
203031052,Point Lonsdale - Queenscliff,310.0,101.0,0.0950045969966288,0.1873840445269016,45716.66129032258,10293.262117781976,3.06930693069307,0.5841584158415841,0.0,63011.0,47446.0,15565.0,0.5279433681073026,digitally specialised
203031053,Torquay,1740.0,448.0,0.0909708788623411,0.1696969696969697,52992.152586206896,16116.963690927972,3.883928571428571,0.59375,0.0133928571428571,79249.5,51966.0,27283.5,0.506848372221075,emerging growth corridor
203031489,Barwon Heads - Armstrong Creek,791.0,121.0,0.0722704431247144,0.1302475780409042,49113.518331226296,13732.026919622826,6.537190082644628,0.6115702479338843,0.0,74942.0,54797.0,20145.0,0.5091471270291162,lower digital concentration
203031490,Ocean Grove,1156.0,267.0,0.0821139366387271,0.1586452762923351,54407.847750865054,17893.08205261246,4.329588014981273,0.5880149812734082,0.0,76419.5,50626.0,25793.5,0.5187389565702595,digitally specialised
204011056,Kilmore - Broadford,595.0,114.0,0.0507592560996417,0.0863636363636363,46375.56050420168,7725.93859667737,5.219298245614035,0.6052631578947368,0.0263157894736842,71636.0,49786.0,21850.0,0.4879767363829549,lower digital concentration
204011057,Mansfield (Vic.),492.0,115.0,0.0628432750031932,0.0776502363268062,24383.878048780487,1049.0730289823005,4.278260869565218,0.5217391304347826,0.0,48407.5,39684.5,8723.0,0.4880279348187562,lower digital concentration
204021066,Wangaratta,671.0,128.0,0.0436792084364015,0.0783353733170134,37956.239195231,5353.273761042743,5.2421875,0.546875,0.0,60560.0,49676.5,10883.5,0.5057024135797011,lower digital concentration
204031069,Bright - Mount Beauty,382.0,123.0,0.0513164965072541,0.1012345679012345,46525.26178010471,25000.202269089124,3.105691056910569,0.6504065040650406,0.024390243902439,51716.0,40994.0,10722.0,0.4965205943201053,lower digital concentration
204031073,West Wodonga,633.0,79.0,0.0496665358964299,0.0871003307607497,32055.65876777251,-2902.595998802615,8.012658227848101,0.6075949367088608,0.0,67998.5,50159.0,17839.5,0.4930024054231358,lower digital concentration
204031491,Baranduda - Leneva,525.0,76.0,0.0471994965387035,0.0926829268292682,41426.154285714285,3076.906420929605,6.907894736842105,0.6842105263157895,0.0,73786.5,54478.5,19308.0,0.4871220604703247,lower digital concentration
204031492,Wodonga,606.0,151.0,0.0484916379931183,0.1012064343163538,27226.691419141913,-3087.970539728216,4.013245033112582,0.4966887417218543,0.0397350993377483,61642.0,49065.0,12577.0,0.4863148169534588,lower digital concentration
205011076,Drouin,855.0,138.0,0.0566262666401748,0.0859277708592777,43796.26900584796,8870.2544353466,6.195652173913044,0.6304347826086957,0.0,68029.0,46795.0,21234.0,0.4964196359244241,emerging growth corridor
205011079,Warragul,1098.0,246.0,0.0621181262729124,0.0985576923076923,43877.2131147541,7992.610942316896,4.463414634146342,0.4959349593495935,0.040650406504065,67202.0,48079.5,19122.5,0.5028884826325412,emerging growth corridor
205021081,Bairnsdale,469.0,116.0,0.0424472802968594,0.0776439089692101,28806.70575692964,-2228.3836176744007,4.043103448275862,0.4741379310344827,0.0258620689655172,56338.5,44999.0,11339.5,0.4946660482374768,lower digital concentration
205031091,Phillip Island,601.0,109.0,0.0680480072463768,0.0900826446280991,40229.7462562396,14192.172830062069,5.513761467889908,0.5688073394495413,0.0,52031.0,40811.0,11220.0,0.5058261968271796,lower digital concentration
205031093,Wonthaggi - Inverloch,1023.0,244.0,0.0591158624674949,0.1030405405405405,36734.90224828934,6466.9229937386335,4.192622950819672,0.5860655737704918,0.0,55670.0,42475.0,13195.0,0.5040833568009011,emerging growth corridor
205041094,Churchill,515.0,78.0,0.0605454972960263,0.098984771573604,53197.508737864075,14287.722528129772,6.602564102564102,0.6282051282051282,0.0,71706.0,45849.0,25857.0,0.489739663093415,lower digital concentration
205041095,Moe - Newborough,646.0,63.0,0.0549834028427951,0.0815006468305304,44386.400154798765,10961.366151904898,10.253968253968257,0.4603174603174603,0.0476190476190476,64119.0,44281.0,19838.0,0.486574074074074,lower digital concentration
205041493,Traralgon - East,570.0,104.0,0.0619094167481264,0.0908296943231441,49462.17192982456,12579.24144215214,5.480769230769231,0.4423076923076923,0.0673076923076923,72144.0,49597.5,22546.5,0.4990944763054633,lower digital concentration
205041494,Traralgon - West,880.0,93.0,0.0648919696187596,0.1072664359861591,51645.59886363636,11059.559707231963,9.46236559139785,0.6021505376344086,0.032258064516129,78920.0,52961.0,25959.0,0.5035638992069069,lower digital concentration
206011106,Brunswick East,2699.0,317.0,0.1857408299497625,0.2654941373534338,55607.57984438681,15211.10888574666,8.514195583596214,0.6593059936908517,0.0094637223974763,79109.0,71752.0,7357.0,0.5406300160513644,small-business / consultant-heavy
206011107,Brunswick West,2069.0,236.0,0.1404711793061307,0.2302439024390244,58259.28854519092,21667.179915956076,8.766949152542374,0.6991525423728814,0.0,70332.5,65049.0,5283.5,0.5209646752726909,small-business / consultant-heavy
